datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.10942428920306876,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.16344665303399947,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11875651321545574,0.115,0.10981491043147423
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.119880354680959,0.11613,0.11407,0.11288575201686946,0.11057,0.11052191728730464,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.17123398669204326,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.11736231668631561,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.12047804882924207,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.18081663485882798,0.17639,0.17031,0.1638,0.15282483844824551,0.1492,0.14285,0.13669,0.13021,0.12442006347503787,0.11782984923919311,0.1134,0.10991017209392648,0.10445
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.11382459905880099,0.1127,0.11224,0.11347620974453465,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.10565628332085547
12-01-2026 12:20,25614.85,0.15144,0.14093614598281148,0.1381,0.13215388473134457,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.11785478417982706,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.1499043432244154,0.14266,0.136,0.12943119282639354,0.12488,0.11939,0.11495,0.10864903101567663
12-01-2026 12:25,25653.4,0.13260706181529514,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11232062098762793,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12863400977238987,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.1328830652487569,0.12916,0.1252001629182373,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11734052570758274,0.18834688550758988,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.12854543737769175,0.12475545366547527,0.12038,0.11487
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.11036070872893584,0.10965,0.11016,0.1091505844837713,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.16236486159009225,0.15617,0.15057,0.1443564212994706,0.13864,0.13428,0.12851254696300526,0.12421,0.11626210762647055
12-01-2026 12:40,25684.35,0.15507,0.14577113147030477,0.14347,0.13924560381625326,0.13275,0.12895,0.12453,0.12115,0.12055325266434241,0.11829,0.11683638454317319,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15924093400276104,0.1539327585202848,0.14676633033157588,0.13995,0.13419,0.12962,0.12398,0.11914502125667878,0.114
12-01-2026 12:45,25727.5,0.13318,0.12821765212471117,0.12466,0.11945,0.11652,0.11309246151734961,0.11180436568887725,0.10981,0.11079294864440262,0.10914,0.10680751878998646,0.10977,0.10915648455598374,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.16355646963140114,0.15835,0.15199890297190435,0.14586,0.1398,0.13462204531867156,0.13039,0.1262914411609188,0.12103
12-01-2026 12:50,25724.55,0.14204,0.13607546077651925,0.13291,0.1285,0.12508,0.12156,0.11802583505810638,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.1503460710490652,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
12-01-2026 12:55,25715.5,0.14309,0.13735,0.1300555125821033,0.12356,0.12039,0.11681,0.11462,0.11380902826160957,0.11168,0.11139,0.11270559080273757,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15080929896612683,0.14459879645291795,0.1381697373172029,0.1341,0.12879,0.12457534067301343,0.11933
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.12940388016324153,0.12484,0.12196,0.11816,0.11592,0.1183364294996403,0.12012523055599433,0.11292,0.11592614990602873,0.11399,0.1216068449775631,0.19101,0.18652,0.18014,0.17417,0.1673122123615553,0.16101,0.15571,0.14886376873984208,0.1427269667885701,0.13751,0.1327,0.1277,0.12285,0.11824
12-01-2026 13:05,25702.65,0.14577,0.13978759083954714,0.13579,0.13088483660386083,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.11470683662410615,0.11663,0.19162,0.1857039933878041,0.1805,0.17474,0.16756705833373345,0.16178,0.15598,0.14932038218024682,0.14297,0.13744,0.13288,0.12789174430225084,0.12314,0.11809
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.11354048861569659,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.13786339750272983,0.1324459188751968,0.12799,0.12361,0.11846
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.1163073860066319,0.1132,0.11159,0.10989359821385192,0.10805,0.10708,0.10684585693822249,0.10713,0.11011013020518756,0.11142206021929286,0.111,0.1909677043724099,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15110026021356351,0.1453,0.139168873629834,0.13441452790253122,0.12999,0.12639,0.125563656156025
12-01-2026 13:20,25697.4,0.14286144355519392,0.13529,0.13031,0.12653818610966924,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.11113715635263949,0.11101,0.11313,0.11462650917196435,0.18904,0.18412,0.17899,0.17303,0.16791945209273806,0.1628203670040852,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12271819766993983,0.11772
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.11660834382765814,0.11413,0.11166,0.10892828950850314,0.10819,0.10830997423828877,0.10714,0.10751,0.10825,0.11124344284171855,0.11489920973970599,0.18916,0.18468,0.17939,0.17361,0.16806,0.16108655261729016,0.1565,0.15022324485940486,0.14465054741891978,0.13946,0.1349357365988479,0.12991,0.1254,0.12063
12-01-2026 13:30,25707.95,0.16035,0.14890723851144752,0.14463,0.1349271684812334,0.12483595535741177,0.12318138197520986,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.1848083012627007,0.17838,0.17289,0.16635,0.16048,0.15507487861144192,0.1485,0.14168,0.13599,0.1309943544567856,0.125461270971677,0.12086,0.11575796222816731
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.12047102632523018,0.11587729443742723,0.11525,0.11212,0.11036697465516401,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.13897361141234374,0.13462,0.12916304701085682,0.12485,0.12001
12-01-2026 13:40,25745.1,0.1427779284293561,0.1348,0.12585550111689897,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10635403964523399,0.10673279924337908,0.10789,0.10922,0.1109,0.19178,0.18774285739816418,0.18456162763528225,0.177284652422916,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.1337287734427548,0.12829071323870647,0.12541,0.12045
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.1914999286768742,0.18610808348497548,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.14438316920617386,0.13813,0.13379,0.1287,0.12433,0.11730589538133568
12-01-2026 13:50,25735.6,0.14666151323913967,0.1384554539197135,0.12843206481349428,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10878413904817497,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16916686109575324,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10824756462238758,0.10716,0.1077,0.10911249088326154,0.11096,0.194822351085216,0.18885,0.18508129322918992,0.17776199613411364,0.17081,0.16449,0.15855,0.15269,0.14559,0.1403219933510887,0.13473,0.12867408944548606,0.12508,0.11957
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12138297210269317,0.12034,0.11568100226424771,0.11324722013652425,0.11059,0.10946,0.10815,0.10718,0.10723,0.10871612327103555,0.110084874678197,0.11075,0.19338,0.18746,0.1815797554428643,0.1766,0.17053,0.16404,0.15623479875780014,0.14990631899717058,0.14481650397811457,0.13956,0.13488,0.12952,0.12400693824049222,0.11936
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.11599019266466498,0.11212,0.11074942671418544,0.10958,0.10690730564299555,0.10908,0.10874590435656249,0.11181003572262702,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.1568166936427048,0.15116,0.1442448425330632,0.1384,0.13214600511978308,0.12785,0.12289,0.11768
12-01-2026 14:10,25739.35,0.13849569918327653,0.13049,0.12053,0.11757095618302468,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10766724530732284,0.10964,0.19315,0.18786,0.18327,0.1774968363663101,0.17067,0.16446,0.15848,0.15258,0.14558148748810504,0.13985,0.13503533958971498,0.12965,0.12533,0.11911
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11179797658797114,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17596405180390887,0.16909519554537655,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12818879788261303,0.12363,0.11826
12-01-2026 14:20,25736.35,0.15760817021152584,0.14464,0.13888,0.13311,0.1279,0.12364928567608682,0.11872,0.11572,0.11399,0.11222,0.1103474731806226,0.11128,0.11182,0.1140151821860989,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15604468690398765,0.1483585625115728,0.14328277797494507,0.13731,0.1324,0.12651,0.12157726554509615,0.11595
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10625664894374923,0.10746,0.1091625396875574,0.19377,0.18810820967038697,0.1825,0.17716,0.17089473815316414,0.16475,0.15889,0.15267121265378922,0.1464025882116697,0.14034,0.13525,0.12988,0.12539,0.1197
12-01-2026 14:30,25753.1,0.12467022013972373,0.11977,0.11613,0.11389,0.11126,0.10877163331052589,0.10683,0.10553,0.10493,0.10422,0.10448654277704034,0.10536,0.10669,0.10846,0.19326,0.18803899721758063,0.18279,0.17731,0.1705419655068952,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11834790809089943,0.12345499383888747,0.12520326664456308,0.11126,0.11126,0.1103954928227324,0.12217373686094704,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14920467863753484,0.1426,0.13638,0.13169,0.12575,0.12104,0.11412749635474145
12-01-2026 14:40,25749.0,0.14146,0.1324256253934881,0.12715,0.12317,0.11771334647683374,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10939799849428636,0.11043,0.19276,0.18761,0.18249,0.17702213919903786,0.1702,0.16442048173951704,0.15785,0.1515007865359729,0.14553,0.13957,0.13458,0.12875,0.12421,0.11952906830770088
12-01-2026 14:45,25763.85,0.13183,0.1253047716503428,0.12209,0.12141748154655893,0.11506,0.11314,0.11013,0.10793,0.11207745315602946,0.11499453545402462,0.1089761743593573,0.10592,0.10718,0.1157812625677899,0.19416,0.18743,0.18209902493339628,0.17764,0.17176,0.16465,0.15882,0.15287,0.14659564908247,0.14051,0.13534,0.12992,0.1237623053115606,0.11968
12-01-2026 14:50,25774.05,0.14353,0.13758,0.13082,0.12617,0.12110089650795097,0.11819,0.11434,0.11136,0.10992148383395543,0.10794,0.10689,0.10740970044733042,0.1078595295930693,0.10916,0.19388,0.18866,0.18338073635328453,0.17722,0.1706,0.16408,0.15870884730823379,0.15221,0.14529,0.13945,0.13403154917162494,0.12857,0.12345,0.11698701022793229
12-01-2026 14:55,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10988,0.10782,0.1066438547100968,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.1646661119399106,0.15838,0.15242345848144268,0.14561,0.1392869878291676,0.13418,0.12921594975272735,0.12416,0.11900047601229441
12-01-2026 15:00,25785.15,0.13593,0.13388,0.12688,0.1223,0.11803,0.11433,0.11181,0.10984,0.10913278907113425,0.10697435337555664,0.10578,0.10594,0.10639,0.10766,0.19359392371379497,0.18819062514680426,0.183,0.17702,0.17066,0.16444729887580536,0.1582,0.15202,0.14524,0.13848182696208444,0.1337323642029002,0.12898,0.12431,0.11883
12-01-2026 15:05,25789.75,0.1304,0.12499,0.12171,0.11729,0.11382,0.1119,0.1089,0.10601109147098473,0.10626,0.10491,0.10313576297684329,0.10472,0.10536,0.10686,0.1937497799033518,0.18854,0.18376,0.17824,0.1705871505471305,0.16597997239801207,0.15899,0.15311,0.14667,0.14017,0.13508,0.12949075142136043,0.12499,0.11971
12-01-2026 15:10,25785.05,0.14199602982142123,0.12841,0.11964,0.1167,0.1125183685397464,0.11045,0.10802,0.1067252950421998,0.10497,0.10326,0.10546061108464266,0.10609852632251349,0.10810655542423536,0.10601,0.19482,0.18819,0.18256997760863616,0.17836,0.17144,0.16481,0.15909,0.15243741304627947,0.1459855226328245,0.13992,0.13472,0.1292,0.12462,0.11945
12-01-2026 15:15,25782.95,0.14383632744392327,0.13489,0.12813601578544592,0.12266753454771881,0.11744,0.11417,0.11137,0.10853,0.10738,0.1052,0.10474,0.10481,0.10563,0.10705,0.19663,0.19077968188269168,0.1854332845794134,0.17933,0.17261,0.16587,0.16024,0.15375298267676646,0.14687,0.14062,0.13514,0.1295319544727773,0.12452,0.11877
12-01-2026 15:20,25786.05,0.14125389329974014,0.13317472480750112,0.12843,0.1228,0.11761,0.11465,0.1115,0.10893,0.10713,0.10521,0.10388102019218998,0.1043766446575822,0.10526,0.1067,0.19815,0.19091,0.18787,0.18069232644432803,0.1750358588874045,0.16785,0.1606034625816808,0.15479460252499946,0.14852,0.14213,0.13614,0.13,0.12454742341242239,0.11872
12-01-2026 15:25,25801.35,0.13043,0.12173,0.11906845272806749,0.11671226458219872,0.11127,0.10850633168797438,0.10605,0.10462,0.10349,0.10165,0.10145,0.10137,0.10221,0.10465,0.19547,0.19534,0.18691,0.18088,0.17564671011278515,0.16707,0.16224,0.15508,0.14812403423839632,0.14221,0.13697,0.13075,0.1252,0.11944
13-01-2026 09:15,25853.0,0.10138,0.10057,0.10156,0.10190850308483498,0.09955480823625673,0.09894,0.0970431531186477,0.09660558860861518,0.09738,0.09467728177685517,0.09726,0.09771,0.0992,0.10094,0.19934,0.19786,0.19002780259327953,0.1824,0.17542,0.16959,0.16328,0.15746,0.15049,0.14461835190354333,0.13946,0.13333,0.12841,0.12266
13-01-2026 09:20,25825.4,0.1301,0.12038,0.11652,0.11379,0.11063,0.10853,0.10573,0.105,0.10365,0.10229,0.10185,0.10238,0.10336,0.10516,0.20194889314046366,0.19459,0.18813,0.17948,0.17454,0.16867,0.16259,0.15685502950190724,0.14821117295286212,0.14263,0.1390724655737767,0.13143,0.12647,0.12052
13-01-2026 09:25,25818.35,0.07494,0.07263500746915155,0.07843,0.08445940256322279,0.08732,0.09071,0.09192,0.09345,0.09489,0.09538,0.09659,0.09772,0.09926,0.10186,0.19944762725677095,0.19492,0.19107,0.18192,0.17697456589878244,0.17018,0.1648292336924531,0.16014,0.1522802938409297,0.14795,0.1448655695754808,0.13807,0.13444,0.1289
13-01-2026 09:30,25766.85,0.09386,0.09698551471207054,0.09733,0.09606866585544768,0.0985,0.09853180064542846,0.09936,0.09957,0.09889212001697127,0.10013,0.09890364497766735,0.1022,0.10407,0.10676,0.19758,0.18681,0.1874,0.18077,0.17444,0.16772,0.1615,0.15525324249524186,0.14881,0.14315,0.13844,0.133,0.12898,0.12387
13-01-2026 09:35,25737.7,0.11826,0.1188216198178225,0.1101,0.11011,0.109,0.10915425970028761,0.10586939797084671,0.10605,0.10628,0.10556,0.10597,0.1067,0.10811,0.11024,0.19641,0.19402,0.18313961390570768,0.17834,0.17151,0.16504,0.15939,0.15322,0.14657,0.14058,0.13586,0.13051,0.12562887903759454,0.12088
13-01-2026 09:40,25732.1,0.12151129931331484,0.11635,0.11150138577756158,0.11226,0.11208668343074812,0.1094,0.10754,0.10682,0.10672,0.10605,0.10663,0.10736,0.10873,0.11101,0.19531,0.1897,0.1851,0.17854,0.17119,0.16484,0.15903,0.15272,0.14566,0.13996,0.1353,0.12993,0.12517,0.12017
13-01-2026 09:45,25766.4,0.10985,0.10211,0.09959661500764788,0.09765,0.09883,0.09904,0.09920068667270782,0.0975624961405043,0.09968,0.09971,0.10075,0.10208,0.10395,0.10665,0.19782829880575808,0.18954,0.18651,0.17875,0.17198,0.16605,0.15962,0.15467460573963523,0.14721,0.14102,0.13691,0.1316,0.12743,0.12286
13-01-2026 09:50,25750.85,0.11754,0.11262,0.11364,0.10823,0.10611,0.10542,0.10416,0.10457,0.10446,0.10352,0.10426,0.10521020004596905,0.10695,0.10944,0.19685,0.1911639004793641,0.1858,0.17799,0.17208,0.165,0.15952,0.15322452426862335,0.14660503388578966,0.14069,0.13566,0.13018,0.12707886562686396,0.12445257415126315
13-01-2026 09:55,25731.0,0.10362,0.10571,0.10317,0.10456,0.10397808445442647,0.10433,0.10374,0.10378,0.10438,0.10435,0.10535,0.10636,0.10817,0.11081,0.19596,0.19028,0.18489,0.17825431771195122,0.17007682014814993,0.16508329488276746,0.1585,0.15331,0.14657,0.14095866343066488,0.13604,0.13094,0.1269,0.12208
13-01-2026 10:00,25714.65,0.14097,0.13349,0.13009,0.12686,0.12114,0.11849,0.11568,0.11373,0.11286,0.11147,0.1113,0.11089058505036635,0.11276,0.11217842997106253,0.1931,0.18816,0.18229,0.17698,0.16643280354653442,0.16188,0.15581,0.14965,0.14249,0.13684,0.13118,0.12617,0.12153,0.11621
13-01-2026 10:05,25746.85,0.12843,0.12569,0.11961,0.1167,0.11418,0.11206,0.11025,0.10891,0.10827,0.10803,0.10751,0.10817,0.1085853574303116,0.11162,0.19569,0.18741,0.1831948611738823,0.1758,0.17055,0.16428,0.15821,0.15229,0.14503,0.13955,0.13458595423759828,0.12879,0.12451,0.11968
13-01-2026 10:10,25759.95,0.10494,0.10371,0.10288,0.10202,0.10091,0.10211,0.10057754136230429,0.10084,0.10126,0.10178,0.10247,0.1034,0.10505,0.10788,0.19744,0.1923,0.18608,0.179118744585224,0.17358453558534057,0.16615,0.16016,0.15362623496534183,0.1475,0.14146903783233633,0.13695,0.1312,0.12764,0.12604360611222548
13-01-2026 10:15,25754.7,0.10612,0.10838,0.10433,0.10362,0.10244,0.10284,0.10202804990245923,0.10176,0.10236,0.10237,0.10308,0.10428,0.10568,0.10871,0.19659,0.19045,0.18549,0.18043,0.17189,0.16543,0.15933,0.15143263526355977,0.14641,0.14114,0.13600304329306578,0.13092259226439604,0.12656,0.12435304317609991
13-01-2026 10:20,25761.35,0.12196,0.11697141722519513,0.11421,0.10883,0.10757,0.10672358956827013,0.10509,0.1039,0.10396,0.10338,0.10386,0.10477,0.10632,0.10857622556347071,0.19667,0.1905117690664109,0.18512,0.17884138403953712,0.17169,0.16546,0.15956,0.15344,0.14623,0.14073,0.1351,0.12988,0.12551,0.12025
13-01-2026 10:25,25770.15,0.14012,0.13305,0.12665,0.12195,0.11838,0.11610036989322473,0.11211,0.10968,0.10903,0.10803,0.10721,0.10737,0.10855,0.11041,0.19716,0.1907704840848244,0.18548,0.17993,0.17066850842063008,0.16508,0.15866,0.15169386040617241,0.14506,0.13912065758042336,0.13348,0.12756,0.12274,0.11661464352091283
13-01-2026 10:30,25804.6,0.13282,0.1176299174694175,0.10534,0.10765,0.10653,0.10582,0.10306,0.101709945383368,0.10027646365068106,0.09712843903680021,0.10103,0.10169,0.10559641745523624,0.10556,0.2014981455421882,0.19389,0.18871,0.18195,0.17508,0.16807,0.16099461273541213,0.15564,0.14873268252135788,0.14303486564292117,0.13714,0.131043156391951,0.12664,0.12147
13-01-2026 10:35,25783.95,0.12325,0.1098,0.10718,0.10779,0.10526,0.10288,0.10219,0.10221,0.10253247541716662,0.09974510913776075,0.10214,0.10265,0.10405,0.10676,0.20132251080901614,0.19544413608400532,0.18761,0.18025,0.17383,0.16588009155575445,0.16149,0.1552,0.14798959941004683,0.14241,0.13709,0.13144,0.1268311633523754,0.12165
13-01-2026 10:40,25772.4,0.11286,0.10172,0.09986,0.10643,0.10474,0.10468,0.10303,0.10234,0.10255,0.10191,0.10239,0.10153489700621017,0.10494,0.10768,0.19788,0.1913375857268474,0.18516078584997459,0.18052,0.17303,0.16664,0.15969361036625376,0.15416535501168344,0.14816,0.14168,0.13693829961786352,0.13102,0.12613,0.12107
13-01-2026 10:45,25763.45,0.12755621297161845,0.11857,0.10489,0.11266,0.1119944197229562,0.1078,0.10651,0.10655,0.10529,0.10428,0.10453,0.10574,0.10617,0.10849,0.19601,0.19225538174957418,0.18463,0.17979,0.17084,0.16428,0.15841,0.15174,0.14493,0.13907,0.1341,0.12820182963750945,0.12323,0.1189
13-01-2026 10:50,25794.3,0.11933,0.11414,0.11134,0.10716134795464091,0.10636630244434986,0.10239342337164367,0.098,0.09835350529947245,0.09832,0.09864,0.09876,0.09983,0.10165,0.10429,0.197,0.19049,0.18559,0.17919,0.17247,0.1662,0.15938,0.15394,0.14715,0.14127,0.13627,0.1310668478837971,0.12703343107624462,0.12139
13-01-2026 10:55,25765.7,0.1329290716038699,0.1277,0.11839,0.11653,0.11209,0.11007704744806354,0.1084,0.10623,0.10569,0.10431,0.10434,0.10496,0.10643781090347205,0.10846,0.19378,0.18824,0.18328,0.17684,0.16974,0.16318150599391468,0.15692219672290345,0.15101,0.1442,0.13808,0.13279,0.12762,0.12277,0.11766
13-01-2026 11:00,25784.9,0.11114,0.11637,0.1004,0.10533,0.10417,0.10352215042805088,0.10013780029615071,0.10121,0.10136,0.10075,0.10117,0.10206,0.10329754905067297,0.10537,0.19581,0.19012124290387603,0.18426,0.17715,0.17187287810532012,0.16513,0.15832,0.15288,0.14577,0.13983,0.13496,0.12932,0.12424162935014757,0.11948
13-01-2026 11:05,25771.65,0.13216,0.11938,0.12029,0.11747,0.11378,0.11176,0.10935918015453439,0.10724,0.10636,0.10527,0.10501,0.10534,0.10616,0.10809,0.19504,0.18875,0.183,0.1760798221907498,0.16977,0.16355,0.15506,0.15072,0.14357,0.1381,0.13233834337338368,0.12739,0.12263,0.11544779330012284
13-01-2026 11:10,25787.85,0.11856,0.10777,0.11044,0.11006,0.10668,0.10586,0.10409,0.10162732484234416,0.10252,0.10135,0.1017,0.10224,0.10421832174312122,0.10541,0.19507,0.19003542251022323,0.18371,0.178,0.17081,0.1648,0.15819,0.15219,0.14495,0.13945,0.13433385222549096,0.12971245575274612,0.12589955030312924,0.12204927973126906
13-01-2026 11:15,25787.55,0.12614626592418043,0.11597860169436622,0.11131,0.10958,0.10777,0.10559,0.10327,0.10223,0.10211,0.10092,0.10121,0.10247,0.1027,0.10501,0.19481,0.18867,0.1835,0.17724,0.17046,0.16354,0.15748,0.1505011330518993,0.14437,0.13874,0.13399,0.12815,0.12386,0.11912949803882306
13-01-2026 11:20,25784.1,0.12704,0.11694,0.11314,0.10838,0.10646,0.10523,0.10245,0.10227,0.10176,0.10264485620878705,0.10077,0.10144,0.10261,0.10482,0.19456,0.18866,0.18282,0.1764,0.16948,0.16327,0.15648,0.15139,0.14396,0.13843,0.13358,0.12746791105877384,0.12338,0.11825
13-01-2026 11:25,25786.2,0.12557,0.12715,0.11235,0.11523,0.11055277641246442,0.10887,0.10572,0.10391,0.10348570138570122,0.10212,0.09918963301558259,0.10209,0.1017712466066937,0.1054,0.19449,0.18884,0.1822582451495496,0.17621,0.16914,0.1625,0.15639,0.14949658547575587,0.14336,0.13753,0.13310824826822545,0.12729,0.12252,0.11716
13-01-2026 11:30,25793.55,0.12837,0.12356,0.11864,0.11560821159212617,0.11179,0.11038,0.10655066524966733,0.10442552162144736,0.1041,0.1031,0.10283,0.10315,0.10381,0.10564,0.19482,0.18945,0.18277,0.17604,0.16887,0.16281,0.15675,0.15086,0.14333,0.13761,0.13242,0.12697,0.12213,0.11550063733237864
13-01-2026 11:35,25814.5,0.11175,0.10890387534122889,0.10854,0.10642,0.10504,0.10288,0.10123,0.09991,0.10014662519420064,0.09904,0.0994,0.0998993152410501,0.10101,0.10568666742520239,0.19708487829620697,0.19095480074240692,0.18425,0.17672371516928562,0.17099,0.1641,0.15813,0.15207,0.145,0.13937,0.13446,0.12903372388104414,0.12442,0.11932
13-01-2026 11:40,25811.5,0.09832,0.09617367670161628,0.09734778763126478,0.0976,0.09793,0.09766,0.09684,0.0965,0.09714,0.09663,0.09748,0.09813,0.09936,0.10197,0.19462470771557233,0.18823,0.18403,0.17714,0.17076,0.16403,0.15819,0.15181646933649987,0.14487,0.13994,0.13509,0.1298320429731958,0.12525,0.12026
13-01-2026 11:45,25782.05,0.12434,0.11605,0.11488021418592403,0.10915,0.10828,0.10657,0.10286856452663873,0.10265,0.10178,0.10097,0.10441885786466143,0.10390373122140044,0.10607029071528852,0.10543,0.1946204806126553,0.18644,0.18126,0.17477,0.16779,0.16189,0.15566,0.14976,0.14269,0.1372,0.13206,0.12708,0.12259254972468767,0.11725
13-01-2026 11:50,25785.0,0.0963,0.09354,0.09555,0.09782,0.09939,0.09804,0.09687,0.09688,0.09736,0.09746,0.09770974756107859,0.09898848567329746,0.10052,0.103,0.19372,0.18669,0.18183326236075695,0.17483,0.1686,0.16188887206465327,0.15652,0.15081,0.14368,0.13831,0.13315,0.12814,0.124,0.12167194922881691
13-01-2026 11:55,25762.65,0.13302,0.1138,0.11073988547531138,0.10617924555146027,0.10494,0.10345,0.10155,0.1008,0.10116,0.10053,0.10112,0.10179,0.10305,0.10553,0.19174,0.18471,0.17974,0.17282,0.1664,0.15928621108488242,0.15503,0.14909,0.142,0.13661,0.13264072808154542,0.12661,0.12328342392704114,0.11746
